Wall time,Step,Value
1529371188.6732078,167,0.04580017179250717
1529371320.510424,474,0.003641644027084112
1529371351.4756167,536,0.03966682404279709
1529371372.0543885,586,0.0010875093284994364
1529371397.1459067,647,0.000652607879601419
1529371749.1002235,1436,0.23283134400844574
1529371882.8923395,1737,0.057852983474731445
1529371945.4325933,1877,0.17079131305217743
1529372136.848625,2307,0.280235230922699
1529372170.2968144,2389,0.14110863208770752
1529372215.1495008,2486,0.16896778345108032
1529372551.4656951,3246,0.11247722804546356
1529373094.7255802,4492,0.10701882839202881
1529373376.2995558,5134,0.10886673629283905
1529373716.0824883,5907,0.17596453428268433
1529373749.7541025,5990,0.07710862904787064
1529374064.1094267,6699,0.11633814871311188
1529374068.965221,6711,0.13511162996292114
1529374182.9904041,6966,0.10622867941856384
1529374400.5258381,7463,0.130046084523201
1529374547.2266927,7798,0.11480611562728882
1529374561.4178076,7833,0.21762442588806152
1529374712.7244754,8180,0.09343113750219345
1529374729.313302,8221,0.10495331138372421
1529375081.0546794,8498,0.14883381128311157
1529375416.9905887,9260,0.12972302734851837
1529375506.571948,9468,0.07918556034564972
1529375916.1974688,10399,0.11413369327783585
1529376137.4967637,10905,0.1183774471282959
1529376162.2393687,10966,0.14295153319835663
1529376413.1209412,11532,0.19197162985801697
1529376426.895708,11566,0.1314164400100708
1529376601.0139124,11969,0.07676579058170319
1529377001.2689552,12877,0.11152413487434387
1529377070.204949,13034,0.05990033224225044
1529377624.0734234,14294,0.15716160833835602
1529377786.3239267,14668,0.05626055598258972
1529377836.5902243,14779,0.08161038160324097
1529378139.2254837,15473,0.19244574010372162
1529378421.4450014,16116,0.13986940681934357
1529378977.4177275,16857,0.19503535330295563
1529379080.1048896,17097,0.10379759967327118
1529379174.6426697,17317,0.09491828829050064
1529379277.190338,17543,0.1266160011291504
1529380147.9266582,19531,0.0711369439959526
1529380197.5395002,19640,0.13513411581516266
1529380234.645485,19731,0.12288887798786163
1529380379.9678547,20062,0.09900893270969391
1529380459.0121474,20244,0.029397286474704742
1529380589.628047,20539,0.1100192442536354
1529380610.7661383,20578,0.18090304732322693
1529380698.8037288,20782,0.18276003003120422
1529380728.4422827,20855,0.04216354712843895
1529380830.269034,21080,0.21669167280197144
1529380856.2732146,21144,0.0887666568160057
1529380932.609369,21319,0.198433056473732
1529381374.8286893,22330,0.20715028047561646
1529381391.4713566,22358,0.13174866139888763
1529381794.4099936,23286,0.12222175300121307
1529381830.1164737,23361,0.10524660348892212
1529381856.892573,23427,0.11420983821153641
1529381966.1010008,23670,0.11399416625499725
1529381978.718674,23701,0.06930282711982727
1529382175.8841,24147,0.1139487624168396
1529382230.711461,24282,0.11180245131254196
1529382252.261693,24322,0.1414845883846283
1529382655.9932616,24727,0.08529515564441681
1529382745.6359599,24934,0.10712496191263199
1529382886.120243,25253,0.07303979992866516
1529383568.4005396,26797,0.06681276857852936
1529383923.3523622,27603,0.05151662975549698
1529384522.2566044,28970,0.0815475657582283
1529384532.8121428,28996,0.04607932269573212
1529384651.9058228,29263,0.0810212567448616
1529384903.0192876,29829,0.03470310568809509
1529384979.6499155,30005,0.11597840487957001
1529385184.6977963,30470,0.18212002515792847
1529385242.3836355,30612,0.2238023281097412
1529385285.832236,30706,0.07915285229682922
1529385291.5311422,30720,0.07629019021987915
1529385591.1418934,31406,0.1825227290391922
1529385611.424348,31443,0.045437008142471313
1529385827.5169175,31936,0.0423407182097435
1529386045.9215758,32435,0.07874743640422821
1529386477.7365363,32894,0.11451021581888199
1529386481.0017643,32902,0.11201245337724686
1529386599.946563,33181,0.15230321884155273
1529386689.8567924,33375,0.06198833882808685
1529386847.9495316,33737,0.09228692948818207
1529386852.8562918,33749,0.06783447414636612
1529386867.530839,33785,0.07864249497652054
1529386889.6128597,33839,0.07594336569309235
1529386909.9581263,33876,0.11223701387643814
1529386925.0626712,33913,0.08349011838436127
1529386980.415661,34036,0.06705734133720398
1529387123.7082317,34362,0.15668419003486633
