Wall time,Step,Value
1529371188.5364952,167,0.9709569811820984
1529371320.3728867,474,0.7126733660697937
1529371351.3394568,536,0.9687173962593079
1529371371.9181058,586,0.9330903887748718
1529371397.0091555,647,0.9962660670280457
1529371748.9613996,1436,0.5199175477027893
1529371882.756768,1737,0.5825052857398987
1529371945.2966154,1877,0.5404981970787048
1529372136.7122326,2307,0.5846167802810669
1529372170.1616564,2389,0.4844740331172943
1529372215.0123615,2486,0.811650812625885
1529372551.329186,3246,0.6717488765716553
1529373094.5908468,4492,0.5601539015769958
1529373376.1627178,5134,0.6079741716384888
1529373715.9469318,5907,0.4195210039615631
1529373749.6187456,5990,0.747402012348175
1529374063.9766192,6699,0.5155086517333984
1529374068.8299346,6711,0.504611074924469
1529374182.8519745,6966,0.5874979496002197
1529374400.3903837,7463,0.6198647022247314
1529374547.0939846,7798,0.8230797648429871
1529374561.2840917,7833,0.6104433536529541
1529374712.5906978,8180,0.6563478112220764
1529374729.181067,8221,0.5673312544822693
1529375080.9194078,8498,0.6654165983200073
1529375416.8529532,9260,0.4994618594646454
1529375506.4309075,9468,0.7900669574737549
1529375916.06503,10399,0.6695200800895691
1529376137.3619351,10905,0.7171831727027893
1529376162.1056814,10966,0.6897260546684265
1529376412.9854026,11532,0.5525773763656616
1529376426.7615254,11566,0.7453354001045227
1529376600.8793323,11969,0.9285452961921692
1529377001.1353462,12877,0.3542200028896332
1529377070.0688512,13034,0.6478351950645447
1529377623.93768,14294,0.5025297999382019
1529377786.18805,14668,0.7471436858177185
1529377836.4554946,14779,0.48570916056632996
1529378139.0897686,15473,0.7036232948303223
1529378421.3090634,16116,0.6886608600616455
1529378977.2816958,16857,0.2614545524120331
1529379079.9727223,17097,0.5098568797111511
1529379174.5071151,17317,0.5331151485443115
1529379277.0560334,17543,0.8412961363792419
1529380147.7909539,19531,0.6246749758720398
1529380197.404849,19640,0.9368696808815002
1529380234.5097954,19731,0.5377814769744873
1529380379.8328764,20062,0.677617609500885
1529380458.8768775,20244,0.7217285633087158
1529380589.4928756,20539,0.7555310130119324
1529380610.6329622,20578,0.8115294575691223
1529380698.669336,20782,0.6269873380661011
1529380728.3076649,20855,0.6353240609169006
1529380830.1316693,21080,0.7082206606864929
1529380856.1388206,21144,0.6591496467590332
1529380932.4760137,21319,0.8267590403556824
1529381374.6953886,22330,0.7120928764343262
1529381391.3372629,22358,0.7369107604026794
1529381794.277131,23286,0.8689329028129578
1529381829.9798222,23361,0.7577219009399414
1529381856.7582197,23427,0.6446574926376343
1529381965.9641252,23670,0.640376627445221
1529381978.5815885,23701,0.6223005652427673
1529382175.7511287,24147,0.40146663784980774
1529382230.5736632,24282,0.6346166133880615
1529382252.1263793,24322,0.6511511206626892
1529382655.8574173,24727,0.5960100293159485
1529382745.4990687,24934,0.6914277672767639
1529382885.9846752,25253,0.7669121623039246
1529383568.2680337,26797,0.5996119976043701
1529383923.2158413,27603,0.7752861380577087
1529384522.1213944,28970,0.5547956228256226
1529384532.676281,28996,0.7606756091117859
1529384651.7715557,29263,0.746976375579834
1529384902.8843818,29829,0.691016674041748
1529384979.5139215,30005,0.39371058344841003
1529385184.5623202,30470,0.7437945008277893
1529385242.2488844,30612,0.5659758448600769
1529385285.696664,30706,0.7800560593605042
1529385291.3988533,30720,0.7058553695678711
1529385591.007068,31406,0.8261751532554626
1529385611.28958,31443,0.6566222310066223
1529385827.3830745,31936,0.748770534992218
1529386045.7864723,32435,0.700714647769928
1529386477.602314,32894,0.8308708667755127
1529386480.8653588,32902,0.7161788940429688
