Wall time,Step,Value
1529371188.6732078,167,0.0034010298550128937
1529371320.510424,474,0.029091283679008484
1529371351.4756167,536,0.0013210539473220706
1529371372.0543885,586,0.0018244090024381876
1529371397.1459067,647,0.0003199247585143894
1529371749.1002235,1436,0.18828417360782623
1529371882.8923395,1737,0.16855058073997498
1529371945.4325933,1877,0.10170882195234299
1529372136.848625,2307,0.13164694607257843
1529372170.2968144,2389,0.13030755519866943
1529372215.1495008,2486,0.12538692355155945
1529372551.4656951,3246,0.1114150658249855
1529373094.7255802,4492,0.1219671443104744
1529373376.2995558,5134,0.06251416355371475
1529373716.0824883,5907,0.17345216870307922
1529373749.7541025,5990,0.148046612739563
1529374064.1094267,6699,0.1658676117658615
1529374068.965221,6711,0.2408027946949005
1529374182.9904041,6966,0.18490953743457794
1529374400.5258381,7463,0.12283636629581451
1529374547.2266927,7798,0.05653371289372444
1529374561.4178076,7833,0.20644564926624298
1529374712.7244754,8180,0.07803336530923843
1529374729.313302,8221,0.09599023312330246
1529375081.0546794,8498,0.12797431647777557
1529375416.9905887,9260,0.11798706650733948
1529375506.571948,9468,0.22229033708572388
1529375916.1974688,10399,0.20590177178382874
1529376137.4967637,10905,0.07037865370512009
1529376162.2393687,10966,0.03101697936654091
1529376413.1209412,11532,0.1705234944820404
1529376426.895708,11566,0.11594972014427185
1529376601.0139124,11969,0.026457956060767174
1529377001.2689552,12877,0.23827849328517914
1529377070.204949,13034,0.15860041975975037
1529377624.0734234,14294,0.16700051724910736
1529377786.3239267,14668,0.08069191873073578
1529377836.5902243,14779,0.19920435547828674
1529378139.2254837,15473,0.08348959684371948
1529378421.4450014,16116,0.06991025060415268
1529378977.4177275,16857,0.3091529607772827
1529379080.1048896,17097,0.12792840600013733
1529379174.6426697,17317,0.10550640523433685
1529379277.190338,17543,0.11508259922266006
1529380147.9266582,19531,0.07462216913700104
1529380197.5395002,19640,0.24628782272338867
1529380234.645485,19731,0.10119464993476868
1529380379.9678547,20062,0.13517813384532928
1529380459.0121474,20244,0.11432231962680817
1529380589.628047,20539,0.06812116503715515
1529380610.7661383,20578,0.23005136847496033
1529380698.8037288,20782,0.168941929936409
1529380728.4422827,20855,0.06098189204931259
1529380830.269034,21080,0.12988239526748657
1529380856.2732146,21144,0.058958981186151505
1529380932.609369,21319,0.01645074412226677
1529381374.8286893,22330,0.10693973302841187
1529381391.4713566,22358,0.10164709389209747
1529381794.4099936,23286,0.10305187851190567
1529381830.1164737,23361,0.0591699555516243
1529381856.892573,23427,0.06644520163536072
1529381966.1010008,23670,0.058343637734651566
1529381978.718674,23701,0.07769215106964111
1529382175.8841,24147,0.2358933389186859
1529382230.711461,24282,0.09519707411527634
1529382252.261693,24322,0.12559588253498077
1529382655.9932616,24727,0.08952692151069641
1529382745.6359599,24934,0.11453315615653992
1529382886.120243,25253,0.10553833842277527
1529383568.4005396,26797,0.22993677854537964
1529383923.3523622,27603,0.02692575193941593
1529384522.2566044,28970,0.15135899186134338
1529384532.8121428,28996,0.08372828364372253
1529384651.9058228,29263,0.10723802447319031
1529384903.0192876,29829,0.07244930416345596
1529384979.6499155,30005,0.21518248319625854
1529385184.6977963,30470,0.07741719484329224
