Wall time,Step,Value
1529371188.5364952,167,22.91486358642578
1529371320.3728867,474,21.26852035522461
1529371351.3394568,536,18.86519432067871
1529371371.9181058,586,20.905065536499023
1529371397.0091555,647,20.009841918945312
1529371748.9613996,1436,17.57564926147461
1529371882.756768,1737,16.27044677734375
1529371945.2966154,1877,16.89769172668457
1529372136.7122326,2307,16.568492889404297
1529372170.1616564,2389,15.73331069946289
1529372215.0123615,2486,16.353504180908203
1529372551.329186,3246,16.88042640686035
1529373094.5908468,4492,17.379837036132812
1529373376.1627178,5134,14.371688842773438
1529373715.9469318,5907,13.254862785339355
1529373749.6187456,5990,13.950469017028809
1529374063.9766192,6699,13.942985534667969
1529374068.8299346,6711,14.35606861114502
1529374182.8519745,6966,14.928173065185547
1529374400.3903837,7463,14.18542766571045
1529374547.0939846,7798,14.175068855285645
1529374561.2840917,7833,13.705333709716797
1529374712.5906978,8180,14.052021026611328
1529374729.181067,8221,14.992462158203125
1529375080.9194078,8498,14.765754699707031
1529375416.8529532,9260,13.768878936767578
1529375506.4309075,9468,13.509117126464844
1529375916.06503,10399,8.797968864440918
1529376137.3619351,10905,8.75571060180664
1529376162.1056814,10966,9.762701034545898
1529376412.9854026,11532,8.959671974182129
1529376426.7615254,11566,9.68142032623291
1529376600.8793323,11969,10.414133071899414
1529377001.1353462,12877,9.408748626708984
1529377070.0688512,13034,9.244134902954102
1529377623.93768,14294,8.989099502563477
1529377786.18805,14668,8.661375045776367
1529377836.4554946,14779,8.918105125427246
1529378139.0897686,15473,9.058359146118164
1529378421.3090634,16116,9.658641815185547
1529378977.2816958,16857,9.251049041748047
1529379079.9727223,17097,8.743098258972168
1529379174.5071151,17317,8.908510208129883
1529379277.0560334,17543,8.49384880065918
1529380147.7909539,19531,9.95963191986084
1529380197.404849,19640,8.770355224609375
1529380234.5097954,19731,7.85799503326416
1529380379.8328764,20062,8.272171974182129
1529380458.8768775,20244,8.286039352416992
1529380589.4928756,20539,8.630990028381348
1529380610.6329622,20578,8.468650817871094
1529380698.669336,20782,9.754117965698242
1529380728.3076649,20855,8.979011535644531
1529380830.1316693,21080,8.497705459594727
1529380856.1388206,21144,8.623154640197754
1529380932.4760137,21319,9.517807006835938
1529381374.6953886,22330,8.501542091369629
1529381391.3372629,22358,7.876264572143555
1529381794.277131,23286,8.674930572509766
1529381829.9798222,23361,9.081558227539062
1529381856.7582197,23427,8.263483047485352
1529381965.9641252,23670,9.619909286499023
1529381978.5815885,23701,8.39372444152832
1529382175.7511287,24147,8.47000789642334
1529382230.5736632,24282,9.267068862915039
1529382252.1263793,24322,8.538443565368652
1529382655.8574173,24727,9.10114574432373
1529382745.4990687,24934,8.56367301940918
1529382885.9846752,25253,9.396527290344238
1529383568.2680337,26797,8.747455596923828
1529383923.2158413,27603,7.865992069244385
1529384522.1213944,28970,8.029075622558594
1529384532.676281,28996,8.940367698669434
1529384651.7715557,29263,8.4393310546875
1529384902.8843818,29829,8.269918441772461
1529384979.5139215,30005,8.023802757263184
1529385184.5623202,30470,7.957629203796387
1529385242.2488844,30612,8.419961929321289
1529385285.696664,30706,7.847609043121338
