Wall time,Step,Value
1529371188.5364952,167,0.8852359652519226
1529371320.3728867,474,0.9625964164733887
1529371351.3394568,536,0.990022599697113
1529371371.9181058,586,0.9960023760795593
1529371397.0091555,647,0.9675912857055664
1529371748.9613996,1436,0.3903141915798187
1529371882.756768,1737,0.7127816081047058
1529371945.2966154,1877,0.5853023529052734
1529372136.7122326,2307,0.5366377830505371
1529372170.1616564,2389,0.4941237270832062
1529372215.0123615,2486,0.5362778306007385
1529372551.329186,3246,0.6783286929130554
1529373094.5908468,4492,0.6574037671089172
1529373376.1627178,5134,0.5543133616447449
1529373715.9469318,5907,0.4835643768310547
1529373749.6187456,5990,0.6857768893241882
1529374063.9766192,6699,0.5742924809455872
1529374068.8299346,6711,0.49791011214256287
1529374182.8519745,6966,0.5692315101623535
1529374400.3903837,7463,0.5891294479370117
1529374547.0939846,7798,0.6547778248786926
1529374561.2840917,7833,0.4898695945739746
1529374712.5906978,8180,0.7846708297729492
1529374729.181067,8221,0.4860253632068634
1529375080.9194078,8498,0.6598791480064392
1529375416.8529532,9260,0.3943471908569336
1529375506.4309075,9468,0.6385123133659363
1529375916.06503,10399,0.5763611197471619
1529376137.3619351,10905,0.48939943313598633
1529376162.1056814,10966,0.5449099540710449
1529376412.9854026,11532,0.4447910487651825
1529376426.7615254,11566,0.5208860039710999
1529376600.8793323,11969,0.6535056233406067
1529377001.1353462,12877,0.7787603735923767
1529377070.0688512,13034,0.637436032295227
1529377623.93768,14294,0.692484438419342
1529377786.18805,14668,0.6979557871818542
1529377836.4554946,14779,0.6548292636871338
1529378139.0897686,15473,0.5048064589500427
1529378421.3090634,16116,0.5651825666427612
1529378977.2816958,16857,0.7254385352134705
1529379079.9727223,17097,0.6777123808860779
1529379174.5071151,17317,0.7382512092590332
1529379277.0560334,17543,0.43513157963752747
1529380147.7909539,19531,0.7181901931762695
1529380197.404849,19640,0.46387800574302673
1529380234.5097954,19731,0.6859409213066101
1529380379.8328764,20062,0.48277008533477783
1529380458.8768775,20244,0.745474636554718
1529380589.4928756,20539,0.50422203540802
1529380610.6329622,20578,0.42450401186943054
1529380698.669336,20782,0.5948942303657532
1529380728.3076649,20855,0.8024563789367676
1529380830.1316693,21080,0.5285449028015137
1529380856.1388206,21144,0.7539486885070801
1529380932.4760137,21319,0.7072222828865051
1529381374.6953886,22330,0.7165619730949402
1529381391.3372629,22358,0.46757540106773376
1529381794.277131,23286,0.6741060614585876
1529381829.9798222,23361,0.5856543183326721
1529381856.7582197,23427,0.49211403727531433
1529381965.9641252,23670,0.780714213848114
1529381978.5815885,23701,0.5807175636291504
1529382175.7511287,24147,0.4794784486293793
1529382230.5736632,24282,0.6477625966072083
1529382252.1263793,24322,0.5956181883811951
1529382655.8574173,24727,0.6338925361633301
1529382745.4990687,24934,0.6593025326728821
1529382885.9846752,25253,0.6849481463432312
1529383568.2680337,26797,0.6341279149055481
1529383923.2158413,27603,0.7175064086914062
1529384522.1213944,28970,0.6025788187980652
1529384532.676281,28996,0.7732884287834167
1529384651.7715557,29263,0.6639297008514404
1529384902.8843818,29829,0.7176490426063538
1529384979.5139215,30005,0.572664201259613
1529385184.5623202,30470,0.43713250756263733
1529385242.2488844,30612,0.8337793350219727
1529385285.696664,30706,0.6649507284164429
1529385291.3988533,30720,0.6959697604179382
1529385591.007068,31406,0.4502314031124115
1529385611.28958,31443,0.6238833069801331
1529385827.3830745,31936,0.7273543477058411
1529386045.7864723,32435,0.67890864610672
1529386477.602314,32894,0.6951616406440735
1529386480.8653588,32902,0.6237711906433105
1529386599.811563,33181,0.6155622601509094
1529386689.7246768,33375,0.845782995223999
1529386847.815457,33737,0.56011563539505
1529386852.7206068,33749,0.6612108945846558
1529386867.3950744,33785,0.6619827151298523
1529386889.475809,33839,0.6797030568122864
1529386909.8224056,33876,0.43725863099098206
1529386924.9292083,33913,0.7842252850532532
1529386980.2758,34036,0.68426513671875
1529387123.5708785,34362,0.6321418881416321
1529387195.1968298,34525,0.6820904612541199
1529387225.3306768,34599,0.5127968192100525
1529387617.228928,35483,0.5812949538230896
1529387819.0755515,35953,0.6479045748710632
1529387858.5287073,36037,0.4639754295349121
1529388121.0657938,36629,0.550091564655304
1529388133.3165767,36659,0.672297477722168
1529388216.3416526,36850,0.6044965386390686
1529388370.1376503,37202,0.6499622464179993
1529388497.419953,37489,0.7187541127204895
1529388619.9395137,37764,0.7082777619361877
1529388665.494156,37876,0.3627578020095825
1529389040.8375509,38720,0.6653392314910889
1529389089.7285545,38840,0.40770629048347473
1529389291.1670718,39296,0.5902771353721619
1529389472.2193615,39702,0.8738123774528503
1529390147.7356756,40720,0.7768680453300476
1529390177.3167634,40793,0.7800301909446716
1529390387.3813457,41271,0.5336727499961853
1529390770.690261,42134,0.5849930644035339
1529390917.1019511,42468,0.6101824641227722
1529391430.8694959,43639,0.7701992392539978
1529391460.1546593,43711,0.6018417477607727
1529391503.736508,43805,0.8030581474304199
1529391585.5530477,43993,0.873637855052948
1529391623.4019682,44073,0.6343087553977966
1529391675.0623302,44200,0.6733998656272888
1529391701.0563421,44251,0.8380292057991028
1529391722.679727,44304,0.7518569827079773
1529391947.268485,44816,0.6615988612174988
1529392012.8321505,44964,0.8801169395446777
1529392194.7079992,45372,0.6602532267570496
1529392249.7163606,45507,0.6623148918151855
1529392316.3799815,45658,0.3234391212463379
1529392618.018525,46334,0.7151351571083069
1529392650.189814,46413,0.7333057522773743
1529393038.0910604,47301,0.8482656478881836
1529393234.0548496,47744,0.6452838778495789
1529393336.5897706,47970,0.8457322120666504
1529393428.0408838,48181,0.8254730105400085
1529394137.4495919,49272,0.6508226990699768
1529394169.555177,49351,0.7546787261962891
1529394477.9610977,50056,0.6375684142112732
1529394814.8032122,50819,0.7306897044181824
1529394953.553516,51134,0.8703997135162354
