Wall time,Step,Value
1528117237.9527345,167,1.4327967166900635
1528117307.262576,474,1.3516526222229004
1528117323.2394595,536,1.159642219543457
1528117334.1838307,586,1.3667304515838623
1528117347.6789207,647,1.3124945163726807
1528117531.5841153,1436,1.1657646894454956
1528117601.9682603,1737,1.1106617450714111
1528117635.0447197,1877,1.0989360809326172
1528117735.8945374,2307,1.136582851409912
1528117753.8324769,2389,1.1010096073150635
1528117777.2934544,2486,1.1630183458328247
1528117955.3469362,3246,1.1609103679656982
1528118244.6462438,4492,1.2497258186340332
1528118394.550375,5134,1.081670880317688
1528118575.4080985,5907,0.9020972847938538
1528118593.5303257,5990,1.0794105529785156
1528118761.1476467,6699,0.9901695251464844
1528118763.7732368,6711,1.049076795578003
1528118824.064544,6966,1.0864849090576172
1528118939.5105073,7463,0.9856756925582886
1528119017.370586,7798,1.0908762216567993
1528119025.0378861,7833,0.9614526033401489
1528119105.4521487,8180,0.9889585971832275
1528119114.4402313,8221,1.019882082939148
1528119296.4457893,8498,1.0150185823440552
1528119475.5451648,9260,0.9670762419700623
1528119523.2854218,9468,1.0223801136016846
1528119739.2785778,10399,1.0051000118255615
1528119855.017967,10905,0.898381233215332
1528119868.1704116,10966,1.0378814935684204
1528119999.153596,11532,0.9237712621688843
1528120006.4804187,11566,0.9740293622016907
1528120097.766863,11969,1.0076532363891602
1528120307.8326414,12877,0.9107189178466797
1528120344.5674152,13034,0.9822558164596558
1528120638.9168344,14294,0.9041836261749268
1528120725.3260489,14668,0.8544600009918213
1528120752.0558043,14779,0.923272967338562
1528120913.4606855,15473,0.9538971781730652
1528121063.335763,16116,1.094853162765503
1528121354.6025562,16857,1.0054309368133545
1528121409.5238225,17097,0.9272851943969727
1528121459.9478555,17317,0.8676527738571167
1528121513.9605258,17543,0.8726834058761597
1528121976.180741,19531,1.015107274055481
1528122002.5155468,19640,0.8654153347015381
1528122022.4421608,19731,0.8723762035369873
1528122099.62702,20062,0.914214015007019
1528122210.9499855,20539,0.8702355623245239
1528122221.8989904,20578,0.9865100383758545
1528122269.5048518,20782,0.9828782081604004
1528122285.494205,20855,0.8481420278549194
1528122339.4125164,21080,0.8775594830513
1528122353.3960564,21144,0.8148754835128784
1528122394.1585913,21319,0.9308912754058838
1528122628.8994238,22330,0.7970103025436401
1528122637.2470336,22358,0.8194650411605835
1528122852.0977619,23286,0.8429175019264221
1528122870.8642344,23361,0.887236475944519
1528122885.308817,23427,0.8293696641921997
1528122942.9076924,23670,0.8857448101043701
1528122949.6634676,23701,0.8558946847915649
1528123054.263993,24147,0.9866508841514587
1528123083.8153017,24282,1.0397849082946777
1528123094.8957498,24322,0.9037508964538574
1528123306.1717985,24727,0.9033105373382568
1528123354.5285318,24934,0.808309018611908
1528123429.1103013,25253,0.922118604183197
1528123790.4505746,26797,0.8895814418792725
1528123977.481898,27603,0.8667972087860107
1528124290.0581508,28970,0.8075376749038696
1528124295.6640983,28996,0.8459622263908386
1528124357.8471677,29263,0.8647977113723755
1528124488.729218,29829,0.7703821659088135
1528124529.163041,30005,0.8030709028244019
1528124637.9657605,30470,0.8366807699203491
1528124669.050375,30612,0.8408553600311279
1528124691.8687716,30706,0.7562806606292725
1528124694.9436443,30720,0.7790534496307373
1528124854.5037153,31406,0.7691406011581421
1528124865.0388796,31443,0.8942557573318481
