Wall time,Step,Value
1529371188.5364952,167,1.3221745491027832
1529371320.3728867,474,1.2298896312713623
1529371351.3394568,536,1.049431324005127
1529371371.9181058,586,1.1950373649597168
1529371397.0091555,647,1.1524633169174194
1529371748.9613996,1436,1.051577091217041
1529371882.756768,1737,0.9384076595306396
1529371945.2966154,1877,0.9823276400566101
1529372136.7122326,2307,0.9846987128257751
1529372170.1616564,2389,0.916018009185791
1529372215.0123615,2486,0.9370378255844116
1529372551.329186,3246,0.9791257381439209
1529373094.5908468,4492,0.9922006130218506
1529373376.1627178,5134,0.8092752695083618
1529373715.9469318,5907,0.7778469324111938
1529373749.6187456,5990,0.7734887599945068
1529374063.9766192,6699,0.7924946546554565
1529374068.8299346,6711,0.8201963901519775
1529374182.8519745,6966,0.8759538531303406
1529374400.3903837,7463,0.7926302552223206
1529374547.0939846,7798,0.7900540828704834
1529374561.2840917,7833,0.775060772895813
1529374712.5906978,8180,0.7928258180618286
1529374729.181067,8221,0.8704102039337158
1529375080.9194078,8498,0.8275198936462402
1529375416.8529532,9260,0.8153402209281921
1529375506.4309075,9468,0.7486755847930908
1529375916.06503,10399,0.7893427610397339
1529376137.3619351,10905,0.8247216939926147
1529376162.1056814,10966,0.8783869743347168
1529376412.9854026,11532,0.8314731121063232
1529376426.7615254,11566,0.8709396123886108
1529376600.8793323,11969,1.0005841255187988
1529377001.1353462,12877,0.9590522646903992
1529377070.0688512,13034,0.9430055618286133
1529377623.93768,14294,0.9696890115737915
1529377786.18805,14668,0.9126724004745483
1529377836.4554946,14779,0.9808032512664795
1529378139.0897686,15473,0.9518874287605286
1529378421.3090634,16116,0.9905110597610474
1529378977.2816958,16857,1.237395167350769
1529379079.9727223,17097,1.0111570358276367
1529379174.5071151,17317,1.0850486755371094
1529379277.0560334,17543,1.0534127950668335
1529380147.7909539,19531,1.2093710899353027
1529380197.404849,19640,1.0469709634780884
1529380234.5097954,19731,1.1501494646072388
1529380379.8328764,20062,1.0769436359405518
1529380458.8768775,20244,0.997382402420044
1529380589.4928756,20539,1.0075225830078125
1529380610.6329622,20578,0.9699548482894897
1529380698.669336,20782,1.1739115715026855
1529380728.3076649,20855,1.0724711418151855
1529380830.1316693,21080,1.0652400255203247
1529380856.1388206,21144,1.0125266313552856
1529380932.4760137,21319,1.1142996549606323
1529381374.6953886,22330,1.0291236639022827
1529381391.3372629,22358,1.1315948963165283
1529381794.277131,23286,1.1324844360351562
1529381829.9798222,23361,1.2170960903167725
1529381856.7582197,23427,1.0480512380599976
1529381965.9641252,23670,1.0134952068328857
1529381978.5815885,23701,1.105636477470398
1529382175.7511287,24147,1.3802186250686646
1529382230.5736632,24282,1.1724061965942383
1529382252.1263793,24322,1.1605805158615112
1529382655.8574173,24727,1.2866852283477783
1529382745.4990687,24934,1.1480262279510498
1529382885.9846752,25253,1.1047780513763428
1529383568.2680337,26797,1.1754636764526367
1529383923.2158413,27603,1.1318609714508057
1529384522.1213944,28970,1.175123691558838
1529384532.676281,28996,1.2665646076202393
1529384651.7715557,29263,1.1805369853973389
1529384902.8843818,29829,0.9573851227760315
1529384979.5139215,30005,1.2563984394073486
1529385184.5623202,30470,1.1109306812286377
1529385242.2488844,30612,1.1725043058395386
1529385285.696664,30706,1.1387156248092651
1529385291.3988533,30720,1.1179125308990479
1529385591.007068,31406,1.2457821369171143
1529385611.28958,31443,1.1326625347137451
1529385827.3830745,31936,1.0507756471633911
1529386045.7864723,32435,1.2234128713607788
1529386477.602314,32894,1.2444031238555908
1529386480.8653588,32902,1.202944278717041
1529386599.811563,33181,1.1068739891052246
1529386689.7246768,33375,1.278059482574463
1529386847.815457,33737,1.1727056503295898
1529386852.7206068,33749,1.2381033897399902
1529386867.3950744,33785,1.1913743019104004
1529386889.475809,33839,1.1869680881500244
1529386909.8224056,33876,1.3094072341918945
1529386924.9292083,33913,1.249253511428833
1529386980.2758,34036,1.2556366920471191
1529387123.5708785,34362,1.2692549228668213
1529387195.1968298,34525,1.228693962097168
