Wall time,Step,Value
1529371188.5364952,167,1.444779872894287
1529371320.3728867,474,1.3443801403045654
1529371351.3394568,536,1.1659297943115234
1529371371.9181058,586,1.3000786304473877
1529371397.0091555,647,1.2283666133880615
1529371748.9613996,1436,1.1407532691955566
1529371882.756768,1737,1.0283122062683105
1529371945.2966154,1877,1.0860252380371094
1529372136.7122326,2307,1.0523743629455566
1529372170.1616564,2389,1.0174623727798462
1529372215.0123615,2486,1.032038688659668
1529372551.329186,3246,1.063472032546997
1529373094.5908468,4492,1.120127558708191
1529373376.1627178,5134,0.9163024425506592
1529373715.9469318,5907,0.8462542295455933
1529373749.6187456,5990,0.8649846315383911
1529374063.9766192,6699,0.8890710473060608
1529374068.8299346,6711,0.9252564907073975
1529374182.8519745,6966,0.9391673803329468
1529374400.3903837,7463,0.9013283252716064
1529374547.0939846,7798,0.8746941089630127
1529374561.2840917,7833,0.872971773147583
1529374712.5906978,8180,0.864687442779541
1529374729.181067,8221,0.9587055444717407
1529375080.9194078,8498,0.9302860498428345
1529375416.8529532,9260,0.8798367977142334
1529375506.4309075,9468,0.8337160348892212
1529375916.06503,10399,0.7552087306976318
1529376137.3619351,10905,0.7549128532409668
1529376162.1056814,10966,0.8528064489364624
1529376412.9854026,11532,0.7962303161621094
1529376426.7615254,11566,0.8415199518203735
1529376600.8793323,11969,0.8832082152366638
1529377001.1353462,12877,0.8275768756866455
1529377070.0688512,13034,0.7958863377571106
1529377623.93768,14294,0.7794085741043091
1529377786.18805,14668,0.7216275334358215
1529377836.4554946,14779,0.7777566313743591
1529378139.0897686,15473,0.7849929332733154
1529378421.3090634,16116,0.840479850769043
1529378977.2816958,16857,0.8264156579971313
1529379079.9727223,17097,0.7555528879165649
1529379174.5071151,17317,0.7637144327163696
1529379277.0560334,17543,0.7217420339584351
1529380147.7909539,19531,0.8616766929626465
1529380197.404849,19640,0.736960768699646
1529380234.5097954,19731,0.6634272336959839
1529380379.8328764,20062,0.7111784219741821
1529380458.8768775,20244,0.6818836331367493
1529380589.4928756,20539,0.7371237277984619
1529380610.6329622,20578,0.7232617139816284
1529380698.669336,20782,0.8532236218452454
1529380728.3076649,20855,0.7541230916976929
1529380830.1316693,21080,0.7260939478874207
1529380856.1388206,21144,0.7210056185722351
1529380932.4760137,21319,0.798382580280304
1529381374.6953886,22330,0.7072886824607849
1529381391.3372629,22358,0.6671778559684753
1529381794.277131,23286,0.7131891250610352
1529381829.9798222,23361,0.7738181948661804
1529381856.7582197,23427,0.712671160697937
1529381965.9641252,23670,0.819881796836853
1529381978.5815885,23701,0.7190706729888916
1529382175.7511287,24147,0.7589062452316284
1529382230.5736632,24282,0.7984689474105835
1529382252.1263793,24322,0.7291674613952637
1529382655.8574173,24727,0.7871243357658386
1529382745.4990687,24934,0.7212942838668823
1529382885.9846752,25253,0.7944667339324951
1529383568.2680337,26797,0.7513716220855713
1529383923.2158413,27603,0.6373199224472046
1529384522.1213944,28970,0.687170147895813
1529384532.676281,28996,0.74064040184021
1529384651.7715557,29263,0.7028424739837646
1529384902.8843818,29829,0.6861252188682556
1529384979.5139215,30005,0.7057428359985352
1529385184.5623202,30470,0.6776702404022217
1529385242.2488844,30612,0.7020206451416016
1529385285.696664,30706,0.6402602195739746
1529385291.3988533,30720,0.6809287667274475
1529385591.007068,31406,0.6282120943069458
1529385611.28958,31443,0.6998160481452942
1529385827.3830745,31936,0.6177798509597778
1529386045.7864723,32435,0.7311182022094727
1529386477.602314,32894,0.7830542325973511
1529386480.8653588,32902,0.7065565586090088
1529386599.811563,33181,0.6597123146057129
1529386689.7246768,33375,0.5707926750183105
1529386847.815457,33737,0.6931871175765991
1529386852.7206068,33749,0.6169326305389404
1529386867.3950744,33785,0.71137535572052
1529386889.475809,33839,0.6678359508514404
1529386909.8224056,33876,0.6589621305465698
1529386924.9292083,33913,0.6461907625198364
1529386980.2758,34036,0.681574821472168
